policy,budget,context_tokens,repeat,decode_ms,decode_tokens_per_sec,cache_tokens,cache_mib,allocated_above_model_mib,reserved_mib,peak_above_model_mib,model,attention_backend,gpu_name,torch_version,timestamp
sink_window,4096,512,9,34.0830740169622,29.340076528963547,525,14.35546875,14.64599609375,3166.0,17.8916015625,Qwen/Qwen2.5-1.5B,sdpa,NVIDIA GeForce RTX 3060,2.11.0+cu128,2026-09-03T06:32:11+00:00
sink_window,4096,512,10,34.51236098771915,28.97512576308063,526,14.3828125,14.67333984375,3166.0,17.9189453125,Qwen/Qwen2.5-1.5B,sdpa,NVIDIA GeForce RTX 3060,2.11.0+cu128,2026-09-03T06:32:11+00:00
sink_window,4096,512,11,34.018009959254414,29.396193404545567,527,14.41015625,14.70068359375,3166.0,17.9462890625,Qwen/Qwen2.5-1.5B,sdpa,NVIDIA GeForce RTX 3060,2.11.0+cu128,2026-09-03T06:32:11+00:00
sink_window,4096,512,12,33.837536990176886,29.552978406504653,528,14.4375,14.72802734375,3166.0,17.9736328125,Qwen/Qwen2.5-1.5B,sdpa,NVIDIA GeForce RTX 3060,2.11.0+cu128,2026-09-03T06:32:11+00:00
sink_window,4096,512,13,34.024971013423055,29.390179336390734,529,14.46484375,14.75537109375,3166.0,18.0009765625,Qwen/Qwen2.5-1.5B,sdpa,NVIDIA GeForce RTX 3060,2.11.0+cu128,2026-09-03T06:32:11+00:00
sink_window,4096,512,14,33.75011298339814,29.62953044014713,530,14.4921875,14.78271484375,3166.0,18.0283203125,Qwen/Qwen2.5-1.5B,sdpa,NVIDIA GeForce RTX 3060,2.11.0+cu128,2026-09-03T06:32:11+00:00
sink_window,4096,512,15,34.18577602133155,29.251932130369397,531,14.51953125,14.81005859375,3166.0,18.0556640625,Qwen/Qwen2.5-1.5B,sdpa,NVIDIA GeForce RTX 3060,2.11.0+cu128,2026-09-03T06:32:11+00:00
sink_window,4096,512,16,34.45885400287807,29.020117729872215,532,14.546875,14.83740234375,3166.0,18.0830078125,Qwen/Qwen2.5-1.5B,sdpa,NVIDIA GeForce RTX 3060,2.11.0+cu128,2026-09-03T06:32:11+00:00
sink_window,4096,512,17,33.94235699670389,29.461713578026092,533,14.57421875,14.86474609375,3166.0,18.1103515625,Qwen/Qwen2.5-1.5B,sdpa,NVIDIA GeForce RTX 3060,2.11.0+cu128,2026-09-03T06:32:11+00:00
sink_window,4096,512,18,33.97230600239709,29.435740980592836,534,14.6015625,14.89208984375,3166.0,18.1376953125,Qwen/Qwen2.5-1.5B,sdpa,NVIDIA GeForce RTX 3060,2.11.0+cu128,2026-09-03T06:32:11+00:00
sink_window,4096,512,19,33.87242299504578,29.52254109917856,535,14.62890625,14.91943359375,3166.0,18.1650390625,Qwen/Qwen2.5-1.5B,sdpa,NVIDIA GeForce RTX 3060,2.11.0+cu128,2026-09-03T06:32:11+00:00
sink_window,4096,4096,0,35.18262499710545,28.42312078994311,4096,112.0,112.30615234375,3320.0,136.072265625,Qwen/Qwen2.5-1.5B,sdpa,NVIDIA GeForce RTX 3060,2.11.0+cu128,2026-09-03T06:32:12+00:00
sink_window,4096,4096,1,35.49544303677976,28.17263046875672,4096,112.0,112.3056640625,3320.0,136.072265625,Qwen/Qwen2.5-1.5B,sdpa,NVIDIA GeForce RTX 3060,2.11.0+cu128,2026-09-03T06:32:12+00:00
sink_window,4096,4096,2,35.128090996295214,28.467245775054074,4096,112.0,112.3046875,3320.0,136.072265625,Qwen/Qwen2.5-1.5B,sdpa,NVIDIA GeForce RTX 3060,2.11.0+cu128,2026-09-03T06:32:12+00:00
sink_window,4096,4096,3,35.286446975078434,28.339492516950333,4096,112.0,112.30615234375,3320.0,136.072265625,Qwen/Qwen2.5-1.5B,sdpa,NVIDIA GeForce RTX 3060,2.11.0+cu128,2026-09-03T06:32:12+00:00
sink_window,4096,4096,4,35.092245030682534,28.496324447913224,4096,112.0,112.306640625,3320.0,136.072265625,Qwen/Qwen2.5-1.5B,sdpa,NVIDIA GeForce RTX 3060,2.11.0+cu128,2026-09-03T06:32:12+00:00
sink_window,4096,4096,5,35.14721803367138,28.451753963627795,4096,112.0,112.306640625,3320.0,136.07373046875,Qwen/Qwen2.5-1.5B,sdpa,NVIDIA GeForce RTX 3060,2.11.0+cu128,2026-09-03T06:32:12+00:00
sink_window,4096,4096,6,35.041592025663704,28.537516196970206,4096,112.0,112.30615234375,3320.0,136.07373046875,Qwen/Qwen2.5-1.5B,sdpa,NVIDIA GeForce RTX 3060,2.11.0+cu128,2026-09-03T06:32:12+00:00
sink_window,4096,4096,7,34.973467991221696,28.593103785160768,4096,112.0,112.30615234375,3320.0,136.07373046875,Qwen/Qwen2.5-1.5B,sdpa,NVIDIA GeForce RTX 3060,2.11.0+cu128,2026-09-03T06:32:12+00:00
sink_window,4096,4096,8,35.238970012869686,28.377673911433515,4096,112.0,112.3056640625,3320.0,136.07373046875,Qwen/Qwen2.5-1.5B,sdpa,NVIDIA GeForce RTX 3060,2.11.0+cu128,2026-09-03T06:32:12+00:00
sink_window,4096,4096,9,35.64282500883564,28.056137518619973,4096,112.0,112.30615234375,3320.0,136.07373046875,Qwen/Qwen2.5-1.5B,sdpa,NVIDIA GeForce RTX 3060,2.11.0+cu128,2026-09-03T06:32:12+00:00
sink_window,4096,4096,10,35.309355007484555,28.321106397667958,4096,112.0,111.30859375,3320.0,136.07373046875,Qwen/Qwen2.5-1.5B,sdpa,NVIDIA GeForce RTX 3060,2.11.0+cu128,2026-09-03T06:32:12+00:00
sink_window,4096,4096,11,35.17435397952795,28.429804299519372,4096,112.0,112.30615234375,3320.0,136.07373046875,Qwen/Qwen2.5-1.5B,sdpa,NVIDIA GeForce RTX 3060,2.11.0+cu128,2026-09-03T06:32:12+00:00
sink_window,4096,4096,12,35.11035902192816,28.48162274203606,4096,112.0,112.30615234375,3320.0,136.07373046875,Qwen/Qwen2.5-1.5B,sdpa,NVIDIA GeForce RTX 3060,2.11.0+cu128,2026-09-03T06:32:12+00:00
sink_window,4096,4096,13,35.75870400527492,27.965219317022385,4096,112.0,112.30615234375,3320.0,136.07373046875,Qwen/Qwen2.5-1.5B,sdpa,NVIDIA GeForce RTX 3060,2.11.0+cu128,2026-09-03T06:32:12+00:00
sink_window,4096,4096,14,36.05413599871099,27.73606889472409,4096,112.0,112.306640625,3320.0,136.07373046875,Qwen/Qwen2.5-1.5B,sdpa,NVIDIA GeForce RTX 3060,2.11.0+cu128,2026-09-03T06:32:12+00:00
sink_window,4096,4096,15,36.30150301614776,27.547068768893027,4096,112.0,112.30615234375,3320.0,136.07373046875,Qwen/Qwen2.5-1.5B,sdpa,NVIDIA GeForce RTX 3060,2.11.0+cu128,2026-09-03T06:32:12+00:00
sink_window,4096,4096,16,35.3109190473333,28.3198519602259,4096,112.0,112.30615234375,3320.0,136.07373046875,Qwen/Qwen2.5-1.5B,sdpa,NVIDIA GeForce RTX 3060,2.11.0+cu128,2026-09-03T06:32:12+00:00
sink_window,4096,4096,17,35.14171298593283,28.45621101055314,4096,112.0,112.306640625,3320.0,136.07373046875,Qwen/Qwen2.5-1.5B,sdpa,NVIDIA GeForce RTX 3060,2.11.0+cu128,2026-09-03T06:32:12+00:00
sink_window,4096,4096,18,35.50516499672085,28.164916290132915,4096,112.0,112.30615234375,3320.0,136.07373046875,Qwen/Qwen2.5-1.5B,sdpa,NVIDIA GeForce RTX 3060,2.11.0+cu128,2026-09-03T06:32:12+00:00
sink_window,4096,4096,19,35.61876603635028,28.075088254867186,4096,112.0,112.3056640625,3320.0,136.07373046875,Qwen/Qwen2.5-1.5B,sdpa,NVIDIA GeForce RTX 3060,2.11.0+cu128,2026-09-03T06:32:12+00:00
sink_window,4096,16384,0,35.507673979736865,28.162926148602953,4096,112.0,112.30615234375,3320.0,136.072265625,Qwen/Qwen2.5-1.5B,sdpa,NVIDIA GeForce RTX 3060,2.11.0+cu128,2026-09-03T06:32:12+00:00
sink_window,4096,16384,1,35.50869697937742,28.162114779395466,4096,112.0,112.3056640625,3320.0,136.072265625,Qwen/Qwen2.5-1.5B,sdpa,NVIDIA GeForce RTX 3060,2.11.0+cu128,2026-09-03T06:32:13+00:00
sink_window,4096,16384,2,35.97654204349965,27.795889854863997,4096,112.0,112.3046875,3320.0,136.072265625,Qwen/Qwen2.5-1.5B,sdpa,NVIDIA GeForce RTX 3060,2.11.0+cu128,2026-09-03T06:32:13+00:00
sink_window,4096,16384,3,35.409637028351426,28.240899481667384,4096,112.0,112.30615234375,3320.0,136.072265625,Qwen/Qwen2.5-1.5B,sdpa,NVIDIA GeForce RTX 3060,2.11.0+cu128,2026-09-03T06:32:13+00:00
sink_window,4096,16384,4,36.56969900475815,27.34504322471695,4096,112.0,112.306640625,3320.0,136.072265625,Qwen/Qwen2.5-1.5B,sdpa,NVIDIA GeForce RTX 3060,2.11.0+cu128,2026-09-03T06:32:13+00:00
sink_window,4096,16384,5,35.436481004580855,28.2195063293878,4096,112.0,112.306640625,3320.0,136.07373046875,Qwen/Qwen2.5-1.5B,sdpa,NVIDIA GeForce RTX 3060,2.11.0+cu128,2026-09-03T06:32:13+00:00
sink_window,4096,16384,6,35.54043499752879,28.136965686253763,4096,112.0,112.30615234375,3320.0,136.07373046875,Qwen/Qwen2.5-1.5B,sdpa,NVIDIA GeForce RTX 3060,2.11.0+cu128,2026-09-03T06:32:13+00:00
sink_window,4096,16384,7,35.50880297552794,28.16203071360031,4096,112.0,112.30615234375,3320.0,136.07373046875,Qwen/Qwen2.5-1.5B,sdpa,NVIDIA GeForce RTX 3060,2.11.0+cu128,2026-09-03T06:32:13+00:00
sink_window,4096,16384,8,35.09578702505678,28.49344849528651,4096,112.0,112.3056640625,3320.0,136.07373046875,Qwen/Qwen2.5-1.5B,sdpa,NVIDIA GeForce RTX 3060,2.11.0+cu128,2026-09-03T06:32:13+00:00
sink_window,4096,16384,9,34.98463303549215,28.583978542392973,4096,112.0,112.30615234375,3320.0,136.07373046875,Qwen/Qwen2.5-1.5B,sdpa,NVIDIA GeForce RTX 3060,2.11.0+cu128,2026-09-03T06:32:13+00:00
sink_window,4096,16384,10,35.16732796560973,28.435484236331632,4096,112.0,111.30859375,3320.0,136.07373046875,Qwen/Qwen2.5-1.5B,sdpa,NVIDIA GeForce RTX 3060,2.11.0+cu128,2026-09-03T06:32:13+00:00
sink_window,4096,16384,11,35.19717796007171,28.411368693661103,4096,112.0,112.30615234375,3320.0,136.07373046875,Qwen/Qwen2.5-1.5B,sdpa,NVIDIA GeForce RTX 3060,2.11.0+cu128,2026-09-03T06:32:13+00:00
sink_window,4096,16384,12,35.19670001696795,28.41175449737932,4096,112.0,112.30615234375,3320.0,136.07373046875,Qwen/Qwen2.5-1.5B,sdpa,NVIDIA GeForce RTX 3060,2.11.0+cu128,2026-09-03T06:32:13+00:00
sink_window,4096,16384,13,35.086096031591296,28.50131855934061,4096,112.0,112.30615234375,3320.0,136.07373046875,Qwen/Qwen2.5-1.5B,sdpa,NVIDIA GeForce RTX 3060,2.11.0+cu128,2026-09-03T06:32:13+00:00
sink_window,4096,16384,14,35.71661200840026,27.99817630420287,4096,112.0,112.306640625,3320.0,136.07373046875,Qwen/Qwen2.5-1.5B,sdpa,NVIDIA GeForce RTX 3060,2.11.0+cu128,2026-09-03T06:32:13+00:00
sink_window,4096,16384,15,35.574577981606126,28.10996100971461,4096,112.0,112.30615234375,3320.0,136.07373046875,Qwen/Qwen2.5-1.5B,sdpa,NVIDIA GeForce RTX 3060,2.11.0+cu128,2026-09-03T06:32:13+00:00
sink_window,4096,16384,16,36.27397696254775,27.567972517391258,4096,112.0,112.30615234375,3320.0,136.07373046875,Qwen/Qwen2.5-1.5B,sdpa,NVIDIA GeForce RTX 3060,2.11.0+cu128,2026-09-03T06:32:13+00:00
sink_window,4096,16384,17,36.081440979614854,27.715079355200253,4096,112.0,112.306640625,3320.0,136.07373046875,Qwen/Qwen2.5-1.5B,sdpa,NVIDIA GeForce RTX 3060,2.11.0+cu128,2026-09-03T06:32:13+00:00
sink_window,4096,16384,18,35.45117302564904,28.207811326200595,4096,112.0,112.30615234375,3320.0,136.07373046875,Qwen/Qwen2.5-1.5B,sdpa,NVIDIA GeForce RTX 3060,2.11.0+cu128,2026-09-03T06:32:13+00:00
sink_window,4096,16384,19,36.24722902895883,27.588315763422212,4096,112.0,112.3056640625,3320.0,136.07373046875,Qwen/Qwen2.5-1.5B,sdpa,NVIDIA GeForce RTX 3060,2.11.0+cu128,2026-09-03T06:32:13+00:00
sink_window,4096,65536,0,35.21288197953254,28.398697970283976,4096,112.0,112.30615234375,3320.0,136.072265625,Qwen/Qwen2.5-1.5B,sdpa,NVIDIA GeForce RTX 3060,2.11.0+cu128,2026-09-03T06:32:13+00:00
sink_window,4096,65536,1,35.218999022617936,28.393765517236638,4096,112.0,112.3056640625,3320.0,136.072265625,Qwen/Qwen2.5-1.5B,sdpa,NVIDIA GeForce RTX 3060,2.11.0+cu128,2026-09-03T06:32:13+00:00
sink_window,4096,65536,2,34.91583600407466,28.640299487123848,4096,112.0,112.3046875,3320.0,136.072265625,Qwen/Qwen2.5-1.5B,sdpa,NVIDIA GeForce RTX 3060,2.11.0+cu128,2026-09-03T06:32:13+00:00
sink_window,4096,65536,3,35.476467048283666,28.187699712008936,4096,112.0,112.30615234375,3320.0,136.072265625,Qwen/Qwen2.5-1.5B,sdpa,NVIDIA GeForce RTX 3060,2.11.0+cu128,2026-09-03T06:32:13+00:00
sink_window,4096,65536,4,35.33002099720761,28.30454021182261,4096,112.0,112.306640625,3320.0,136.072265625,Qwen/Qwen2.5-1.5B,sdpa,NVIDIA GeForce RTX 3060,2.11.0+cu128,2026-09-03T06:32:14+00:00
sink_window,4096,65536,5,35.14406899921596,28.45430334268662,4096,112.0,112.306640625,3320.0,136.07373046875,Qwen/Qwen2.5-1.5B,sdpa,NVIDIA GeForce RTX 3060,2.11.0+cu128,2026-09-03T06:32:14+00:00
sink_window,4096,65536,6,35.709987045265734,28.00337056220174,4096,112.0,112.30615234375,3320.0,136.07373046875,Qwen/Qwen2.5-1.5B,sdpa,NVIDIA GeForce RTX 3060,2.11.0+cu128,2026-09-03T06:32:14+00:00
sink_window,4096,65536,7,35.033186024520546,28.544363601417142,4096,112.0,112.30615234375,3320.0,136.07373046875,Qwen/Qwen2.5-1.5B,sdpa,NVIDIA GeForce RTX 3060,2.11.0+cu128,2026-09-03T06:32:14+00:00
sink_window,4096,65536,8,35.02615401521325,28.55009429712609,4096,112.0,112.3056640625,3320.0,136.07373046875,Qwen/Qwen2.5-1.5B,sdpa,NVIDIA GeForce RTX 3060,2.11.0+cu128,2026-09-03T06:32:14+00:00
sink_window,4096,65536,9,35.214914998505265,28.397058463507467,4096,112.0,112.30615234375,3320.0,136.07373046875,Qwen/Qwen2.5-1.5B,sdpa,NVIDIA GeForce RTX 3060,2.11.0+cu128,2026-09-03T06:32:14+00:00
sink_window,4096,65536,10,35.0924750091508,28.49613769730512,4096,112.0,111.30859375,3320.0,136.07373046875,Qwen/Qwen2.5-1.5B,sdpa,NVIDIA GeForce RTX 3060,2.11.0+cu128,2026-09-03T06:32:14+00:00
sink_window,4096,65536,11,35.23592202691361,28.380128643609446,4096,112.0,112.30615234375,3320.0,136.07373046875,Qwen/Qwen2.5-1.5B,sdpa,NVIDIA GeForce RTX 3060,2.11.0+cu128,2026-09-03T06:32:14+00:00
sink_window,4096,65536,12,35.1471200119704,28.45183331264184,4096,112.0,112.30615234375,3320.0,136.07373046875,Qwen/Qwen2.5-1.5B,sdpa,NVIDIA GeForce RTX 3060,2.11.0+cu128,2026-09-03T06:32:14+00:00
sink_window,4096,65536,13,35.18321498995647,28.42264415817212,4096,112.0,112.30615234375,3320.0,136.07373046875,Qwen/Qwen2.5-1.5B,sdpa,NVIDIA GeForce RTX 3060,2.11.0+cu128,2026-09-03T06:32:14+00:00
sink_window,4096,65536,14,35.50237201852724,28.16713202932302,4096,112.0,112.306640625,3320.0,136.07373046875,Qwen/Qwen2.5-1.5B,sdpa,NVIDIA GeForce RTX 3060,2.11.0+cu128,2026-09-03T06:32:14+00:00
sink_window,4096,65536,15,35.5336350039579,28.14235019548705,4096,112.0,112.30615234375,3320.0,136.07373046875,Qwen/Qwen2.5-1.5B,sdpa,NVIDIA GeForce RTX 3060,2.11.0+cu128,2026-09-03T06:32:14+00:00
sink_window,4096,65536,16,35.466786997858435,28.19539306056628,4096,112.0,112.30615234375,3320.0,136.07373046875,Qwen/Qwen2.5-1.5B,sdpa,NVIDIA GeForce RTX 3060,2.11.0+cu128,2026-09-03T06:32:14+00:00
sink_window,4096,65536,17,35.139940038789064,28.457646737477482,4096,112.0,112.306640625,3320.0,136.07373046875,Qwen/Qwen2.5-1.5B,sdpa,NVIDIA GeForce RTX 3060,2.11.0+cu128,2026-09-03T06:32:14+00:00
sink_window,4096,65536,18,35.57993896538392,28.10572555992606,4096,112.0,112.30615234375,3320.0,136.07373046875,Qwen/Qwen2.5-1.5B,sdpa,NVIDIA GeForce RTX 3060,2.11.0+cu128,2026-09-03T06:32:14+00:00
sink_window,4096,65536,19,35.27066804235801,28.352170670514617,4096,112.0,112.3056640625,3320.0,136.07373046875,Qwen/Qwen2.5-1.5B,sdpa,NVIDIA GeForce RTX 3060,2.11.0+cu128,2026-09-03T06:32:14+00:00
sink_window,4096,120000,0,35.72835895465687,27.98897092556385,4096,112.0,112.30615234375,3320.0,136.072265625,Qwen/Qwen2.5-1.5B,sdpa,NVIDIA GeForce RTX 3060,2.11.0+cu128,2026-09-03T06:32:14+00:00
sink_window,4096,120000,1,35.696416976861656,28.01401610274213,4096,112.0,112.3056640625,3320.0,136.072265625,Qwen/Qwen2.5-1.5B,sdpa,NVIDIA GeForce RTX 3060,2.11.0+cu128,2026-09-03T06:32:14+00:00
sink_window,4096,120000,2,35.50927503965795,28.16165632452835,4096,112.0,112.3046875,3320.0,136.072265625,Qwen/Qwen2.5-1.5B,sdpa,NVIDIA GeForce RTX 3060,2.11.0+cu128,2026-09-03T06:32:14+00:00
sink_window,4096,120000,3,35.1359749911353,28.460858144744723,4096,112.0,112.30615234375,3320.0,136.072265625,Qwen/Qwen2.5-1.5B,sdpa,NVIDIA GeForce RTX 3060,2.11.0+cu128,2026-09-03T06:32:14+00:00
sink_window,4096,120000,4,35.27296904940158,28.350321136829997,4096,112.0,112.306640625,3320.0,136.072265625,Qwen/Qwen2.5-1.5B,sdpa,NVIDIA GeForce RTX 3060,2.11.0+cu128,2026-09-03T06:32:14+00:00
sink_window,4096,120000,5,35.119984997436404,28.47381626367424,4096,112.0,112.306640625,3320.0,136.07373046875,Qwen/Qwen2.5-1.5B,sdpa,NVIDIA GeForce RTX 3060,2.11.0+cu128,2026-09-03T06:32:14+00:00
sink_window,4096,120000,6,35.62664403580129,28.06888010543732,4096,112.0,112.30615234375,3320.0,136.07373046875,Qwen/Qwen2.5-1.5B,sdpa,NVIDIA GeForce RTX 3060,2.11.0+cu128,2026-09-03T06:32:14+00:00
sink_window,4096,120000,7,35.43547401204705,28.22030826115176,4096,112.0,112.30615234375,3320.0,136.07373046875,Qwen/Qwen2.5-1.5B,sdpa,NVIDIA GeForce RTX 3060,2.11.0+cu128,2026-09-03T06:32:15+00:00
sink_window,4096,120000,8,35.07683705538511,28.508841844007616,4096,112.0,112.3056640625,3320.0,136.07373046875,Qwen/Qwen2.5-1.5B,sdpa,NVIDIA GeForce RTX 3060,2.11.0+cu128,2026-09-03T06:32:15+00:00
sink_window,4096,120000,9,35.232961003202945,28.38251374640617,4096,112.0,112.30615234375,3320.0,136.07373046875,Qwen/Qwen2.5-1.5B,sdpa,NVIDIA GeForce RTX 3060,2.11.0+cu128,2026-09-03T06:32:15+00:00
sink_window,4096,120000,10,35.18319001886994,28.422664330996312,4096,112.0,111.30859375,3320.0,136.07373046875,Qwen/Qwen2.5-1.5B,sdpa,NVIDIA GeForce RTX 3060,2.11.0+cu128,2026-09-03T06:32:15+00:00
sink_window,4096,120000,11,35.00197100220248,28.56981968064243,4096,112.0,112.30615234375,3320.0,136.07373046875,Qwen/Qwen2.5-1.5B,sdpa,NVIDIA GeForce RTX 3060,2.11.0+cu128,2026-09-03T06:32:15+00:00
sink_window,4096,120000,12,35.35397403175011,28.28536331168701,4096,112.0,112.30615234375,3320.0,136.07373046875,Qwen/Qwen2.5-1.5B,sdpa,NVIDIA GeForce RTX 3060,2.11.0+cu128,2026-09-03T06:32:15+00:00
sink_window,4096,120000,13,35.38637299789116,28.259465870084927,4096,112.0,112.30615234375,3320.0,136.07373046875,Qwen/Qwen2.5-1.5B,sdpa,NVIDIA GeForce RTX 3060,2.11.0+cu128,2026-09-03T06:32:15+00:00
sink_window,4096,120000,14,35.395729006268084,28.251996160975075,4096,112.0,112.306640625,3320.0,136.07373046875,Qwen/Qwen2.5-1.5B,sdpa,NVIDIA GeForce RTX 3060,2.11.0+cu128,2026-09-03T06:32:15+00:00
sink_window,4096,120000,15,35.82766297040507,27.91139351807668,4096,112.0,112.30615234375,3320.0,136.07373046875,Qwen/Qwen2.5-1.5B,sdpa,NVIDIA GeForce RTX 3060,2.11.0+cu128,2026-09-03T06:32:15+00:00
sink_window,4096,120000,16,35.16535699600354,28.437078005880835,4096,112.0,112.30615234375,3320.0,136.07373046875,Qwen/Qwen2.5-1.5B,sdpa,NVIDIA GeForce RTX 3060,2.11.0+cu128,2026-09-03T06:32:15+00:00
sink_window,4096,120000,17,35.45257996302098,28.206691897826783,4096,112.0,112.306640625,3320.0,136.07373046875,Qwen/Qwen2.5-1.5B,sdpa,NVIDIA GeForce RTX 3060,2.11.0+cu128,2026-09-03T06:32:15+00:00
sink_window,4096,120000,18,35.530636028852314,28.144725559879074,4096,112.0,112.30615234375,3320.0,136.07373046875,Qwen/Qwen2.5-1.5B,sdpa,NVIDIA GeForce RTX 3060,2.11.0+cu128,2026-09-03T06:32:15+00:00
sink_window,4096,120000,19,35.07882199482992,28.507228667695415,4096,112.0,112.3056640625,3320.0,136.07373046875,Qwen/Qwen2.5-1.5B,sdpa,NVIDIA GeForce RTX 3060,2.11.0+cu128,2026-09-03T06:32:15+00:00
