server_config,arrival_pattern,target_rate_rps,repeat,sample_offset_s,running,waiting,kv_usage,preemptions
memory50,poisson,3.0,1,2.08937362767756,4.0,0.0,0.041732979664014125,0.0
memory50,poisson,3.0,1,2.1978000812232494,4.0,0.0,0.04190981432360741,0.0
memory50,poisson,3.0,1,2.3059621024876833,4.0,0.0,0.04261715296198054,0.0
memory50,poisson,3.0,1,2.4140369314700365,4.0,0.0,0.04261715296198054,0.0
memory50,poisson,3.0,1,2.5216894280165434,3.0,0.0,0.019098143236074283,0.0
memory50,poisson,3.0,1,2.632487455382943,3.0,0.0,0.019274977895667567,0.0
memory50,poisson,3.0,1,2.7429427094757557,4.0,0.0,0.021220159151193685,0.0
memory50,poisson,3.0,1,2.852069539949298,4.0,0.0,0.016622458001768314,0.0
memory50,poisson,3.0,1,2.9635910745710135,4.0,0.0,0.01697612732095488,0.0
memory50,poisson,3.0,1,3.0700610484927893,4.0,0.0,0.01697612732095488,0.0
memory50,poisson,3.0,1,3.1801082994788885,4.0,0.0,0.01697612732095488,0.0
memory50,poisson,3.0,1,3.2897683046758175,5.0,0.0,0.039610963748894834,0.0
memory50,poisson,3.0,1,3.3974357787519693,4.0,0.0,0.037135278514588865,0.0
memory50,poisson,3.0,1,3.505552399903536,4.0,0.0,0.037135278514588865,0.0
memory50,poisson,3.0,1,3.615989224985242,3.0,0.0,0.03589743589743588,0.0
memory50,poisson,3.0,1,3.7265941221266985,1.0,0.0,0.006896551724137945,0.0
memory50,poisson,3.0,1,3.8383679892867804,1.0,0.0,0.007073386383731228,0.0
memory50,poisson,3.0,1,3.9481624346226454,1.0,0.0,0.007073386383731228,0.0
memory50,poisson,3.0,1,4.055509639903903,1.0,0.0,0.007073386383731228,0.0
memory50,poisson,3.0,1,4.163457406684756,2.0,0.0,0.029885057471264354,0.0
memory50,poisson,3.0,1,4.271738698706031,1.0,0.0,0.022811671087533125,0.0
memory50,poisson,3.0,1,4.382002450525761,1.0,0.0,0.02298850574712641,0.0
memory50,poisson,3.0,1,4.494214383885264,1.0,0.0,0.02298850574712641,0.0
memory50,poisson,3.0,1,4.605120016261935,1.0,0.0,0.02298850574712641,0.0
memory50,poisson,3.0,1,4.711293002590537,2.0,0.0,0.04562334217506636,0.0
memory50,poisson,3.0,1,4.82082530669868,2.0,0.0,0.04562334217506636,0.0
memory50,poisson,3.0,1,4.930269431322813,2.0,0.0,0.04562334217506636,0.0
memory50,poisson,3.0,1,5.0397631879895926,2.0,0.0,0.04562334217506636,0.0
memory50,poisson,3.0,1,5.146998526528478,2.0,0.0,0.04562334217506636,0.0
memory50,poisson,3.0,1,5.256436081603169,2.0,0.0,0.04562334217506636,0.0
memory50,poisson,3.0,1,5.365682473406196,4.0,1.0,0.09672855879752429,0.0
memory50,poisson,3.0,1,5.475130558013916,4.0,1.0,0.09672855879752429,0.0
memory50,poisson,3.0,1,5.583120975643396,5.0,0.0,0.11529619805481872,0.0
memory50,poisson,3.0,1,5.693361099809408,6.0,0.0,0.11741821396993812,0.0
memory50,poisson,3.0,1,5.8027820233255625,6.0,0.0,0.11741821396993812,0.0
memory50,poisson,3.0,1,5.913713181391358,6.0,0.0,0.11741821396993812,0.0
memory50,poisson,3.0,1,6.026005424559116,9.0,0.0,0.14730327144120248,0.0
memory50,poisson,3.0,1,6.136780383065343,9.0,0.0,0.14765694076038904,0.0
memory50,poisson,3.0,1,6.2424996588379145,9.0,0.0,0.14765694076038904,0.0
memory50,poisson,3.0,1,6.351655850186944,9.0,0.0,0.14765694076038904,0.0
memory50,poisson,3.0,1,6.461990082636476,10.0,0.0,0.17152961980548187,0.0
memory50,poisson,3.0,1,6.571728449314833,10.0,0.0,0.17206012378426172,0.0
memory50,poisson,3.0,1,6.681226335465908,10.0,0.0,0.17206012378426172,0.0
memory50,poisson,3.0,1,6.790715299546719,10.0,0.0,0.17206012378426172,0.0
memory50,poisson,3.0,1,6.902023931965232,10.0,0.0,0.172236958443855,0.0
memory50,poisson,3.0,1,7.012827038764954,10.0,0.0,0.17312113174182142,0.0
memory50,poisson,3.0,1,7.123909082263708,10.0,0.0,0.17400530503978784,0.0
memory50,poisson,3.0,1,7.232346022501588,10.0,0.0,0.17471264367816097,0.0
memory50,poisson,3.0,1,7.343222754076123,10.0,0.0,0.17471264367816097,0.0
memory50,poisson,3.0,1,7.452709237113595,10.0,0.0,0.17471264367816097,0.0
memory50,poisson,3.0,1,7.562981432303786,11.0,0.0,0.1975243147656941,0.0
memory50,poisson,3.0,1,7.67095016874373,12.0,0.0,0.15667550839964628,0.0
memory50,poisson,3.0,1,7.7813879530876875,12.0,0.0,0.1573828470380194,0.0
memory50,poisson,3.0,1,7.891818378120661,12.0,0.0,0.1573828470380194,0.0
memory50,poisson,3.0,1,8.002239031717181,12.0,0.0,0.1573828470380194,0.0
memory50,poisson,3.0,1,8.108224349096417,12.0,0.0,0.1573828470380194,0.0
memory50,poisson,3.0,1,8.215612150728703,12.0,0.0,0.1573828470380194,0.0
memory50,poisson,3.0,1,8.325083767995238,12.0,0.0,0.1573828470380194,0.0
memory50,poisson,3.0,1,8.434765662997961,12.0,0.0,0.2005305039787798,0.0
memory50,poisson,3.0,1,8.54204429499805,12.0,0.0,0.2005305039787798,0.0
memory50,poisson,3.0,1,8.651489267125726,12.0,0.0,0.2005305039787798,0.0
memory50,poisson,3.0,1,8.759287524968386,16.0,0.0,0.2362511052166224,0.0
memory50,poisson,3.0,1,8.86936273612082,17.0,0.0,0.2436781609195402,0.0
memory50,poisson,3.0,1,8.979390835389495,17.0,0.0,0.24385499557913348,0.0
memory50,poisson,3.0,1,9.089682508260012,17.0,0.0,0.24491600353669318,0.0
memory50,poisson,3.0,1,9.199961232021451,17.0,0.0,0.2468611847922193,0.0
memory50,poisson,3.0,1,9.310154372826219,15.0,0.0,0.17771883289124668,0.0
memory50,poisson,3.0,1,9.422068491578102,14.0,0.0,0.173474801061008,0.0
memory50,poisson,3.0,1,9.532273022457957,14.0,0.0,0.17418213969938112,0.0
memory50,poisson,3.0,1,9.64473769068718,13.0,0.0,0.17365163572060127,0.0
memory50,poisson,3.0,1,9.755292465910316,13.0,0.0,0.17365163572060127,0.0
memory50,poisson,3.0,1,9.866568438708782,13.0,0.0,0.17365163572060127,0.0
memory50,poisson,3.0,1,9.975296985358,14.0,0.0,0.1964633068081344,0.0
memory50,poisson,3.0,1,10.087253915145993,15.0,0.0,0.20512820512820518,0.0
memory50,poisson,3.0,1,10.197131983935833,9.0,0.0,0.13987621573828468,0.0
memory50,poisson,3.0,1,10.307339686900377,9.0,0.0,0.1407603890362511,0.0
memory50,poisson,3.0,1,10.417456217110157,9.0,0.0,0.14146772767462423,0.0
memory50,poisson,3.0,1,10.526949601247907,9.0,0.0,0.14235190097259065,0.0
memory50,poisson,3.0,1,10.63693131133914,9.0,0.0,0.14305923961096378,0.0
memory50,poisson,3.0,1,10.746932901442051,9.0,0.0,0.1439434129089302,0.0
memory50,poisson,3.0,1,10.85605346225202,8.0,0.0,0.12060123784261711,0.0
memory50,poisson,3.0,1,10.96669534780085,5.0,0.0,0.08859416445623347,0.0
memory50,poisson,3.0,1,11.075407143682241,4.0,0.0,0.08187444739168881,0.0
memory50,poisson,3.0,1,11.182951606810093,5.0,0.0,0.08346595932802825,0.0
memory50,poisson,3.0,1,11.293745195493102,6.0,0.0,0.08983200707338634,0.0
memory50,poisson,3.0,1,11.404809188097715,6.0,0.0,0.09000884173297963,0.0
memory50,poisson,3.0,1,11.514387173578143,6.0,0.0,0.09106984969053933,0.0
memory50,poisson,3.0,1,11.62217789888382,6.0,0.0,0.09124668435013261,0.0
memory50,poisson,3.0,1,11.730884656310081,5.0,0.0,0.09018567639257291,0.0
memory50,poisson,3.0,1,11.838758694007993,5.0,0.0,0.0903625110521662,0.0
memory50,poisson,3.0,1,11.949081907048821,3.0,0.0,0.035543766578249314,0.0
memory50,poisson,3.0,1,12.059731082990766,3.0,0.0,0.0357206012378426,0.0
memory50,poisson,3.0,1,12.169525939971209,2.0,0.0,0.010433244916003503,0.0
memory50,poisson,3.0,1,12.28015098720789,2.0,0.0,0.01078691423519007,0.0
memory50,poisson,3.0,1,12.388146547600627,2.0,0.0,0.01078691423519007,0.0
memory50,poisson,3.0,1,12.497784662991762,2.0,0.0,0.011140583554376637,0.0
memory50,poisson,3.0,1,12.609391300007701,1.0,0.0,0.006896551724137945,0.0
memory50,poisson,3.0,1,12.71748934686184,1.0,0.0,0.007073386383731228,0.0
memory50,poisson,3.0,1,12.827897012233734,1.0,0.0,0.007073386383731228,0.0
memory50,poisson,3.0,1,12.9374098777771,1.0,0.0,0.007073386383731228,0.0
memory50,poisson,3.0,1,13.046730659902096,1.0,0.0,0.007073386383731228,0.0
memory50,poisson,3.0,1,13.153901299461722,1.0,0.0,0.007073386383731228,0.0
memory50,poisson,3.0,1,13.26364778727293,1.0,0.0,0.007073386383731228,0.0
memory50,poisson,3.0,1,13.372419983148575,2.0,0.0,0.05234305923961091,0.0
memory50,poisson,3.0,1,13.481731858104467,2.0,0.0,0.05234305923961091,0.0
memory50,poisson,3.0,1,13.591118371114135,2.0,0.0,0.05234305923961091,0.0
memory50,poisson,3.0,1,13.701267421245575,5.0,0.0,0.08275862068965523,0.0
memory50,poisson,3.0,1,13.81117052026093,5.0,0.0,0.0829354553492484,0.0
memory50,poisson,3.0,1,13.921192731708288,6.0,0.0,0.08470380194518123,0.0
memory50,poisson,3.0,1,14.030427971854806,6.0,0.0,0.08541114058355437,0.0
memory50,poisson,3.0,1,14.138118019327521,4.0,0.0,0.07816091954022986,0.0
memory50,poisson,3.0,1,14.248255169019103,3.0,0.0,0.07656940760389042,0.0
memory50,poisson,3.0,1,14.35837221890688,4.0,0.0,0.07833775419982314,0.0
memory50,poisson,3.0,1,14.468964986503124,4.0,0.0,0.0786914235190097,0.0
memory50,poisson,3.0,1,14.578827856108546,2.0,0.0,0.009372236958443803,0.0
memory50,poisson,3.0,1,14.688212366774678,2.0,0.0,0.009372236958443803,0.0
memory50,poisson,3.0,1,14.795364927500486,2.0,0.0,0.009372236958443803,0.0
memory50,poisson,3.0,1,14.906121315434575,4.0,0.0,0.038196286472148566,0.0
memory50,poisson,3.0,1,15.0140113029629,4.0,0.0,0.03837312113174185,0.0
memory50,poisson,3.0,1,15.121988631784916,4.0,0.0,0.0389036251105217,0.0
memory50,poisson,3.0,1,15.23025613464415,5.0,0.0,0.04491600353669323,0.0
memory50,poisson,3.0,1,15.340226624161005,5.0,0.0,0.04509283819628651,0.0
memory50,poisson,3.0,1,15.45110222324729,5.0,0.0,0.045800176834659645,0.0
memory50,poisson,3.0,1,15.560845969244838,5.0,0.0,0.046330680813439384,0.0
memory50,poisson,3.0,1,15.672496736049652,5.0,0.0,0.04668435013262595,0.0
memory50,poisson,3.0,1,15.78239324502647,6.0,0.0,0.05234305923961091,0.0
memory50,poisson,3.0,1,15.893068542703986,4.0,0.0,0.038196286472148566,0.0
memory50,poisson,3.0,1,16.00392486155033,4.0,0.0,0.03872679045092842,0.0
memory50,poisson,3.0,1,16.114431127905846,3.0,0.0,0.03236074270557032,0.0
memory50,poisson,3.0,1,16.22253762744367,3.0,0.0,0.03289124668435017,0.0
memory50,poisson,3.0,1,16.33300580084324,3.0,0.0,0.03289124668435017,0.0
memory50,poisson,3.0,1,16.44321640394628,2.0,0.0,0.030415561450044204,0.0
memory50,poisson,3.0,1,16.55333300307393,1.0,0.0,0.02404951370468611,0.0
memory50,poisson,4.0,0,0.010038064792752266,0.0,0.0,0.0,0.0
memory50,poisson,4.0,0,0.1214600969105959,1.0,0.0,0.005835543766578244,0.0
memory50,poisson,4.0,0,0.23172467201948166,1.0,0.0,0.005835543766578244,0.0
memory50,poisson,4.0,0,0.34011403284966946,1.0,0.0,0.005835543766578244,0.0
memory50,poisson,4.0,0,0.4495590291917324,1.0,0.0,0.005835543766578244,0.0
memory50,poisson,4.0,0,0.5605092383921146,2.0,0.0,0.02864721485411137,0.0
memory50,poisson,4.0,0,0.6680349018424749,2.0,0.0,0.02864721485411137,0.0
memory50,poisson,4.0,0,0.7780449111014605,2.0,0.0,0.02864721485411137,0.0
memory50,poisson,4.0,0,0.8887636791914701,2.0,0.0,0.02864721485411137,0.0
memory50,poisson,4.0,0,0.9961739331483841,2.0,0.0,0.02864721485411137,0.0
memory50,poisson,4.0,0,1.1075621861964464,2.0,0.0,0.02864721485411137,0.0
memory50,poisson,4.0,0,1.2171985413879156,3.0,0.0,0.07409372236958445,0.0
memory50,poisson,4.0,0,1.3268081974238157,3.0,0.0,0.07409372236958445,0.0
memory50,poisson,4.0,0,1.4363440535962582,3.0,0.0,0.07409372236958445,0.0
memory50,poisson,4.0,0,1.5458560269325972,3.0,0.0,0.07409372236958445,0.0
memory50,poisson,4.0,0,1.6561525706201792,3.0,0.0,0.07409372236958445,0.0
memory50,poisson,4.0,0,1.7664284333586693,6.0,0.0,0.12148541114058353,0.0
memory50,poisson,4.0,0,1.877815717831254,6.0,0.0,0.12201591511936338,0.0
memory50,poisson,4.0,0,1.9897252582013607,6.0,0.0,0.12254641909814323,0.0
memory50,poisson,4.0,0,2.1005901768803596,6.0,0.0,0.12360742705570293,0.0
memory50,poisson,4.0,0,2.2114466056227684,6.0,0.0,0.12360742705570293,0.0
memory50,poisson,4.0,0,2.321397352963686,5.0,0.0,0.11812555260831126,0.0
memory50,poisson,4.0,0,2.4315618369728327,5.0,0.0,0.11812555260831126,0.0
memory50,poisson,4.0,0,2.5397038254886866,5.0,0.0,0.11812555260831126,0.0
memory50,poisson,4.0,0,2.6473358534276485,5.0,0.0,0.11812555260831126,0.0
memory50,poisson,4.0,0,2.75531498901546,5.0,0.0,0.09478337754199828,0.0
memory50,poisson,4.0,0,2.8663663417100906,6.0,0.0,0.0786914235190097,0.0
memory50,poisson,4.0,0,2.9785399343818426,6.0,0.0,0.07886825817860299,0.0
memory50,poisson,4.0,0,3.088318372145295,6.0,0.0,0.07886825817860299,0.0
memory50,poisson,4.0,0,3.199060969054699,7.0,0.0,0.10150309460654283,0.0
memory50,poisson,4.0,0,3.306526880711317,9.0,0.0,0.10875331564986734,0.0
memory50,poisson,4.0,0,3.418241001665592,9.0,0.0,0.10946065428824048,0.0
memory50,poisson,4.0,0,3.529112199321389,10.0,0.0,0.11582670203359857,0.0
memory50,poisson,4.0,0,3.636695124208927,10.0,0.0,0.1165340406719717,0.0
memory50,poisson,4.0,0,3.7473076693713665,9.0,0.0,0.09442970822281171,0.0
memory50,poisson,4.0,0,3.858321601524949,8.0,0.0,0.07197170645446505,0.0
memory50,poisson,4.0,0,3.96958433277905,8.0,0.0,0.07197170645446505,0.0
memory50,poisson,4.0,0,4.079803245142102,8.0,0.0,0.07197170645446505,0.0
memory50,poisson,4.0,0,4.190449660643935,9.0,0.0,0.094606542882405,0.0
memory50,poisson,4.0,0,4.296947496011853,9.0,0.0,0.094606542882405,0.0
memory50,poisson,4.0,0,4.406415639445186,9.0,0.0,0.094606542882405,0.0
memory50,poisson,4.0,0,4.512275457382202,9.0,0.0,0.094606542882405,0.0
memory50,poisson,4.0,0,4.621750261634588,9.0,0.0,0.094606542882405,0.0
memory50,poisson,4.0,0,4.730638029053807,11.0,1.0,0.14571175950486293,0.0
memory50,poisson,4.0,0,4.840130383148789,11.0,1.0,0.14571175950486293,0.0
memory50,poisson,4.0,0,4.94958751834929,11.0,1.0,0.14571175950486293,0.0
memory50,poisson,4.0,0,5.057059122249484,11.0,1.0,0.14571175950486293,0.0
memory50,poisson,4.0,0,5.165324933826923,11.0,1.0,0.14571175950486293,0.0
memory50,poisson,4.0,0,5.273200329393148,11.0,1.0,0.14571175950486293,0.0
memory50,poisson,4.0,0,5.3828096855431795,14.0,0.0,0.19664014146772768,0.0
memory50,poisson,4.0,0,5.492272049188614,14.0,0.0,0.19664014146772768,0.0
memory50,poisson,4.0,0,5.601972347125411,14.0,0.0,0.19664014146772768,0.0
memory50,poisson,4.0,0,5.711690405383706,14.0,0.0,0.19664014146772768,0.0
memory50,poisson,4.0,0,5.821192240342498,14.0,0.0,0.19664014146772768,0.0
memory50,poisson,4.0,0,5.9303081799298525,16.0,0.0,0.23978779840848807,0.0
memory50,poisson,4.0,0,6.040454002097249,16.0,0.0,0.23978779840848807,0.0
memory50,poisson,4.0,0,6.150451332330704,17.0,0.0,0.26312997347480105,0.0
memory50,poisson,4.0,0,6.260638313367963,17.0,0.0,0.26312997347480105,0.0
memory50,poisson,4.0,0,6.370015798136592,17.0,0.0,0.26312997347480105,0.0
memory50,poisson,4.0,0,6.4823474287986755,17.0,0.0,0.26312997347480105,0.0
memory50,poisson,4.0,0,6.591679973527789,17.0,0.0,0.26312997347480105,0.0
memory50,poisson,4.0,0,6.700690660625696,17.0,0.0,0.26312997347480105,0.0
memory50,poisson,4.0,0,6.808575781062245,19.0,0.0,0.31458885941644565,0.0
memory50,poisson,4.0,0,6.919055545702577,21.0,0.0,0.3227232537577365,0.0
memory50,poisson,4.0,0,7.0262525379657745,21.0,0.0,0.3232537577365163,0.0
memory50,poisson,4.0,0,7.136999754235148,18.0,0.0,0.29230769230769227,0.0
memory50,poisson,4.0,0,7.246389176696539,18.0,0.0,0.29354553492484525,0.0
memory50,poisson,4.0,0,7.353122442960739,17.0,0.0,0.29248452696728555,0.0
memory50,poisson,4.0,0,7.463523738086224,17.0,0.0,0.29248452696728555,0.0
memory50,poisson,4.0,0,7.573041653260589,17.0,0.0,0.29248452696728555,0.0
memory50,poisson,4.0,0,7.6831796038895845,18.0,0.0,0.31547303271441207,0.0
memory50,poisson,4.0,0,7.793829070404172,19.0,0.0,0.32201591511936345,0.0
memory50,poisson,4.0,0,7.904050001874566,18.0,0.0,0.31653404067197166,0.0
memory50,poisson,4.0,0,8.013105932623148,18.0,0.0,0.31688770999115823,0.0
memory50,poisson,4.0,0,8.12329901382327,18.0,0.0,0.3193633952254642,0.0
memory50,poisson,4.0,0,8.230777747929096,18.0,0.0,0.32007073386383733,0.0
memory50,poisson,4.0,0,8.341127021238208,14.0,0.0,0.2206896551724138,0.0
memory50,poisson,4.0,0,8.451410174369812,11.0,0.0,0.19045092838196287,0.0
memory50,poisson,4.0,0,8.56130757369101,11.0,0.0,0.19045092838196287,0.0
memory50,poisson,4.0,0,8.66957307420671,11.0,0.0,0.19045092838196287,0.0
memory50,poisson,4.0,0,8.780320612713695,11.0,0.0,0.19045092838196287,0.0
memory50,poisson,4.0,0,8.887587893754244,11.0,0.0,0.19045092838196287,0.0
memory50,poisson,4.0,0,8.999332182109356,11.0,0.0,0.19045092838196287,0.0
memory50,poisson,4.0,0,9.109485862776637,12.0,0.0,0.23572060123784266,0.0
memory50,poisson,4.0,0,9.216685013845563,12.0,0.0,0.23572060123784266,0.0
memory50,poisson,4.0,0,9.326109888032079,12.0,0.0,0.23572060123784266,0.0
memory50,poisson,4.0,0,9.434684973210096,12.0,0.0,0.23572060123784266,0.0
memory50,poisson,4.0,0,9.543731193989515,12.0,0.0,0.23572060123784266,0.0
memory50,poisson,4.0,0,9.65429145656526,14.0,3.0,0.2868258178603006,0.0
memory50,poisson,4.0,0,9.763874722644687,14.0,3.0,0.2868258178603006,0.0
memory50,poisson,4.0,0,9.871767900884151,14.0,3.0,0.2868258178603006,0.0
memory50,poisson,4.0,0,9.979090463370085,14.0,3.0,0.2868258178603006,0.0
memory50,poisson,4.0,0,10.112067872658372,14.0,3.0,0.2868258178603006,0.0
memory50,poisson,4.0,0,10.219378136098385,14.0,3.0,0.2868258178603006,0.0
memory50,poisson,4.0,0,10.329698337242007,18.0,2.0,0.33775419982316535,0.0
memory50,poisson,4.0,0,10.439090494066477,18.0,2.0,0.33775419982316535,0.0
memory50,poisson,4.0,0,10.548376293852925,18.0,2.0,0.33775419982316535,0.0
memory50,poisson,4.0,0,10.657635984942317,18.0,2.0,0.33775419982316535,0.0
memory50,poisson,4.0,0,10.76715400069952,18.0,2.0,0.33775419982316535,0.0
memory50,poisson,4.0,0,10.877965221181512,22.0,1.0,0.38921308576480995,0.0
memory50,poisson,4.0,0,10.987312503159046,22.0,1.0,0.38921308576480995,0.0
memory50,poisson,4.0,0,11.096636056900024,22.0,1.0,0.38921308576480995,0.0
memory50,poisson,4.0,0,11.203647006303072,22.0,1.0,0.38921308576480995,0.0
memory50,poisson,4.0,0,11.313485752791166,22.0,1.0,0.38921308576480995,0.0
memory50,poisson,4.0,0,11.420740174129605,22.0,1.0,0.38921308576480995,0.0
memory50,poisson,4.0,0,11.530275490134954,24.0,2.0,0.44067197170645445,0.0
memory50,poisson,4.0,0,11.639625841751695,24.0,2.0,0.44067197170645445,0.0
memory50,poisson,4.0,0,11.749070497229695,24.0,2.0,0.44067197170645445,0.0
memory50,poisson,4.0,0,11.859467590227723,24.0,2.0,0.44067197170645445,0.0
memory50,poisson,4.0,0,11.966594461351633,24.0,2.0,0.44067197170645445,0.0
memory50,poisson,4.0,0,12.075886692851782,24.0,2.0,0.44067197170645445,0.0
memory50,poisson,4.0,0,12.185223804786801,27.0,0.0,0.49195402298850577,0.0
memory50,poisson,4.0,0,12.292486406862736,27.0,0.0,0.49195402298850577,0.0
memory50,poisson,4.0,0,12.401655556634068,27.0,0.0,0.49195402298850577,0.0
memory50,poisson,4.0,0,12.512575848028064,28.0,0.0,0.5165340406719717,0.0
memory50,poisson,4.0,0,12.622933151200414,27.0,0.0,0.5149425287356322,0.0
memory50,poisson,4.0,0,12.731038151308894,26.0,0.0,0.5138815207780725,0.0
memory50,poisson,4.0,0,12.84352544695139,26.0,0.0,0.5156498673740053,0.0
memory50,poisson,4.0,0,12.953676249831915,26.0,0.0,0.516710875331565,0.0
memory50,poisson,4.0,0,13.064186345785856,21.0,0.0,0.4401414677276746,0.0
memory50,poisson,4.0,0,13.172110741958022,21.0,0.0,0.4412024756852343,0.0
memory50,poisson,4.0,0,13.282167414203286,21.0,0.0,0.4424403183023873,0.0
memory50,poisson,4.0,0,13.391707109287381,20.0,0.0,0.4424403183023873,0.0
memory50,poisson,4.0,0,13.501645866781473,17.0,0.0,0.365340406719717,0.0
memory50,poisson,4.0,0,13.612046420574188,12.0,0.0,0.2647214854111406,0.0
memory50,poisson,4.0,0,13.723333025351167,11.0,0.0,0.24031830238726792,0.0
memory50,poisson,4.0,0,13.833639176562428,11.0,0.0,0.24120247568523434,0.0
memory50,poisson,4.0,0,13.943922588601708,11.0,0.0,0.24226348364279404,0.0
memory50,poisson,4.0,0,14.051466405391693,11.0,0.0,0.24279398762157378,0.0
memory50,poisson,4.0,0,14.162160152569413,11.0,0.0,0.24420866489832005,0.0
memory50,poisson,4.0,0,14.271849758923054,11.0,0.0,0.2447391688770999,0.0
memory50,poisson,4.0,0,14.381462216377258,11.0,0.0,0.24597701149425288,0.0
memory50,poisson,4.0,0,14.488945597782731,10.0,0.0,0.19982316534040667,0.0
memory50,poisson,4.0,0,14.599352514371276,6.0,0.0,0.115473032714412,0.0
memory50,poisson,4.0,0,14.70797335729003,6.0,0.0,0.11600353669319186,0.0
memory50,poisson,4.0,0,14.816346852108836,5.0,0.0,0.10786914235190093,0.0
memory50,poisson,4.0,0,14.926134137436748,5.0,0.0,0.10839964633068078,0.0
memory50,poisson,4.0,0,15.036091309040785,5.0,0.0,0.10875331564986734,0.0
memory50,poisson,4.0,0,15.144878175109625,5.0,0.0,0.1092838196286472,0.0
memory50,poisson,4.0,0,15.254310678690672,4.0,0.0,0.06153846153846154,0.0
memory50,poisson,4.0,0,15.364554513245821,4.0,0.0,0.06206896551724139,0.0
memory50,poisson,4.0,0,15.472524400800467,4.0,0.0,0.06242263483642796,0.0
memory50,poisson,4.0,0,15.584427980706096,4.0,0.0,0.06277630415561453,0.0
memory50,poisson,4.0,0,15.694587461650372,2.0,0.0,0.029000884173297936,0.0
memory50,poisson,4.0,0,15.803994735702872,2.0,0.0,0.029354553492484503,0.0
memory50,poisson,4.0,0,15.910759372636676,2.0,0.0,0.029354553492484503,0.0
memory50,poisson,4.0,0,16.020808413624763,2.0,0.0,0.02970822281167107,0.0
memory50,poisson,4.0,0,16.13084837421775,1.0,0.0,0.025464190981432377,0.0
memory50,poisson,4.0,1,0.008065572008490562,0.0,0.0,0.0,0.0
memory50,poisson,4.0,1,0.11795768141746521,1.0,0.0,0.0015915119363395513,0.0
memory50,poisson,4.0,1,0.22777911089360714,1.0,0.0,0.0017683465959328348,0.0
memory50,poisson,4.0,1,0.338583217933774,1.0,0.0,0.0017683465959328348,0.0
memory50,poisson,4.0,1,0.4484525080770254,1.0,0.0,0.0017683465959328348,0.0
memory50,poisson,4.0,1,0.558787539601326,2.0,0.0,0.024403183023872677,0.0
memory50,poisson,4.0,1,0.666388375684619,4.0,0.0,0.032007073386383755,0.0
memory50,poisson,4.0,1,0.77646379545331,5.0,0.0,0.037842617152962,0.0
memory50,poisson,4.0,1,0.8874688968062401,4.0,0.0,0.036604774535809015,0.0
memory50,poisson,4.0,1,0.9949002396315336,4.0,0.0,0.0367816091954023,0.0
memory50,poisson,4.0,1,1.1036304961889982,5.0,0.0,0.04261715296198054,0.0
memory50,poisson,4.0,1,1.2138750273734331,5.0,0.0,0.043324491600353676,0.0
memory50,poisson,4.0,1,1.3221066407859325,5.0,0.0,0.04367816091954024,0.0
memory50,poisson,4.0,1,1.4325154945254326,5.0,0.0,0.044208664898320094,0.0
memory50,poisson,4.0,1,1.5427841283380985,6.0,0.0,0.049867374005305054,0.0
memory50,poisson,4.0,1,1.6516432836651802,5.0,0.0,0.04756852343059237,0.0
memory50,poisson,4.0,1,1.7604137435555458,4.0,0.0,0.04137931034482756,0.0
memory50,poisson,4.0,1,1.8707969468086958,4.0,0.0,0.04208664898320069,0.0
memory50,poisson,4.0,1,1.9790393076837063,4.0,0.0,0.04244031830238726,0.0
memory50,poisson,4.0,1,2.092543635517359,5.0,0.0,0.04438549955791338,0.0
memory50,poisson,4.0,1,2.203350791707635,6.0,0.0,0.04597701149425293,0.0
memory50,poisson,4.0,1,2.313727729022503,6.0,0.0,0.04650751547303267,0.0
memory50,poisson,4.0,1,2.4216875564306974,6.0,0.0,0.04650751547303267,0.0
memory50,poisson,4.0,1,2.5318584889173508,7.0,0.0,0.0693191865605659,0.0
memory50,poisson,4.0,1,2.639369571581483,8.0,0.0,0.07550839964633071,0.0
memory50,poisson,4.0,1,2.7486359048634768,7.0,0.0,0.06967285587975247,0.0
memory50,poisson,4.0,1,2.8589102663099766,4.0,0.0,0.04244031830238726,0.0
memory50,poisson,4.0,1,2.9695148915052414,4.0,0.0,0.04244031830238726,0.0
memory50,poisson,4.0,1,3.0768001936376095,4.0,0.0,0.04244031830238726,0.0
memory50,poisson,4.0,1,3.1867805644869804,5.0,0.0,0.06525198938992038,0.0
memory50,poisson,4.0,1,3.2974040992558002,3.0,0.0,0.036604774535809015,0.0
memory50,poisson,4.0,1,3.4086349327117205,3.0,0.0,0.036604774535809015,0.0
memory50,poisson,4.0,1,3.5183653198182583,3.0,0.0,0.036604774535809015,0.0
memory50,poisson,4.0,1,3.6257062815129757,4.0,0.0,0.05923961096374886,0.0
memory50,poisson,4.0,1,3.736191375181079,4.0,0.0,0.05923961096374886,0.0
memory50,poisson,4.0,1,3.845574812963605,4.0,0.0,0.05923961096374886,0.0
memory50,poisson,4.0,1,3.9528686832636595,4.0,0.0,0.05923961096374886,0.0
memory50,poisson,4.0,1,4.060161264613271,4.0,0.0,0.05923961096374886,0.0
memory50,poisson,4.0,1,4.170320266857743,4.0,0.0,0.05923961096374886,0.0
memory50,poisson,4.0,1,4.279285775497556,6.0,1.0,0.1103448275862069,0.0
memory50,poisson,4.0,1,4.388691848143935,6.0,1.0,0.1103448275862069,0.0
memory50,poisson,4.0,1,4.49915711209178,8.0,0.0,0.1303271441202476,0.0
