server_config,arrival_pattern,target_rate_rps,repeat,request_id,prompt_tokens,requested_output_tokens,completed_output_tokens,scheduled_offset_s,submitted_offset_s,arrival_lag_ms,ttft_ms,tpot_ms,e2e_ms,http_status,finish_reason,success,slo_pass,error
baseline,poisson,1.0,1,1,2048,128,128,0.8362811107511954,0.8374690655618906,1.1879540979862213,255.24946860969067,13.070268453810158,1915.1735622435808,200,length,True,True,
baseline,poisson,1.0,1,2,512,64,64,1.1081725472062292,1.109255401417613,1.0828543454408646,83.85921083390713,12.2635466238809,856.4626481384039,200,length,True,True,
baseline,poisson,1.0,1,3,128,64,64,1.62550352625289,1.6257131341844797,0.20960718393325806,38.16143982112408,12.021224206638715,795.4985648393631,200,length,True,True,
baseline,poisson,1.0,1,4,512,64,64,2.5130429080701955,2.5136321038007736,0.5891956388950348,83.74211750924587,11.188797445760834,788.6363565921783,200,length,True,True,
baseline,poisson,1.0,1,5,512,128,128,3.745385105977172,3.7462429478764534,0.8578412234783173,77.62683369219303,10.98026863233311,1472.120949998498,200,length,True,True,
baseline,poisson,1.0,1,6,512,128,128,5.620211329690251,5.620477303862572,0.2659745514392853,77.61572301387787,11.855999653146961,1583.327678963542,200,length,True,True,
baseline,poisson,1.0,1,7,512,64,64,5.733638395926289,5.73400566726923,0.3672707825899124,85.05826070904732,11.681111765995858,820.9683019667864,200,length,True,True,
baseline,poisson,1.0,1,8,128,32,32,7.8771242204056,7.8780307080596685,0.9064879268407822,24.13572557270527,10.9588906409279,363.86133544147015,200,length,True,True,
baseline,poisson,1.0,1,9,128,32,32,8.313375592282982,8.31504057906568,1.6649868339300156,22.309239953756332,10.979251815907416,362.66604624688625,200,length,True,True,
baseline,poisson,1.0,1,10,2048,32,32,8.853193226721796,8.855293055996299,2.0998287945985794,256.3016638159752,13.476483884357638,674.0726642310619,200,length,True,True,
baseline,poisson,1.0,1,11,512,32,32,9.43259747062523,9.433484861627221,0.8873902261257172,83.53987894952297,11.160522158588133,429.5160658657551,200,length,True,True,
baseline,poisson,1.0,1,12,2048,128,128,11.491324303884396,11.492078060284257,0.7537566125392914,254.81198355555534,11.29226624144344,1688.929796218872,200,length,True,True,
baseline,poisson,1.0,1,13,2048,64,64,13.25408497098443,13.254567055031657,0.4820842295885086,256.84567354619503,25.70181434589719,1876.059977337718,200,length,True,True,
baseline,poisson,1.0,1,14,2048,32,32,13.349305407542685,13.350018691271544,0.7132831960916519,746.8729764223099,20.71374324300597,1388.9990169554949,200,length,True,True,
baseline,poisson,1.0,1,15,4096,256,256,13.409763833831073,13.410901358351111,1.1375248432159424,935.7242099940777,13.723059889732623,4435.104481875896,200,length,True,True,
baseline,poisson,1.0,1,16,128,128,128,13.619818802279621,13.620951691642404,1.1328887194395065,724.990451708436,12.4839972557984,2310.458103194833,200,length,True,True,
baseline,poisson,1.0,1,17,128,128,128,16.49320001050819,16.494040763005614,0.8407533168792725,37.36381605267525,17.1102066854323,2210.360065102577,200,length,True,True,
baseline,poisson,1.0,1,18,2048,128,128,16.864546472671538,16.865143755450845,0.5972832441329956,276.3796001672745,15.122521610006572,2196.939844638109,200,length,True,True,
baseline,poisson,1.0,1,19,512,128,128,17.62918535963801,17.629748767241836,0.5634073168039322,95.67874856293201,14.37779851844461,1921.6591604053974,200,length,True,True,
baseline,poisson,1.0,1,20,128,64,64,17.653007302490543,17.653306419029832,0.2991165965795517,101.93242505192757,16.42683991009281,1136.8233393877745,200,length,True,True,
